time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,sunshine_duration,city,latitude,longitude
2024-07-10,31.7,25.6,29.0,0.6,21.1,42906.46,Barranquilla,10.9639,-74.7964
2024-07-11,31.3,26.4,28.4,4.5,19.4,29798.78,Barranquilla,10.9639,-74.7964
2024-07-12,31.2,25.6,28.4,1.9,17.1,41134.65,Barranquilla,10.9639,-74.7964
2024-07-13,31.6,25.4,28.4,5.0,21.3,42208.19,Barranquilla,10.9639,-74.7964
2024-07-14,32.0,26.0,28.8,0.1,19.0,42854.44,Barranquilla,10.9639,-74.7964
2024-07-15,33.0,25.7,29.0,0.5,17.9,42841.5,Barranquilla,10.9639,-74.7964
2024-07-16,32.9,27.2,29.4,0.0,22.7,42828.64,Barranquilla,10.9639,-74.7964
2024-07-17,32.3,25.6,28.7,4.3,19.8,37727.32,Barranquilla,10.9639,-74.7964
2024-07-18,31.4,25.6,27.7,1.2,10.9,27811.9,Barranquilla,10.9639,-74.7964
2024-07-19,30.3,24.8,26.9,4.2,7.2,22560.2,Barranquilla,10.9639,-74.7964
2024-07-20,31.5,24.9,27.9,2.6,15.5,42778.71,Barranquilla,10.9639,-74.7964
2024-07-21,31.5,25.8,28.8,0.6,17.1,42766.76,Barranquilla,10.9639,-74.7964
2024-07-22,32.0,25.8,29.0,0.0,20.8,41265.97,Barranquilla,10.9639,-74.7964
2024-07-23,32.9,25.8,28.8,4.6,16.1,35856.8,Barranquilla,10.9639,-74.7964
2024-07-24,31.7,25.3,28.0,8.2,10.8,28363.01,Barranquilla,10.9639,-74.7964
2024-07-25,32.2,25.7,28.7,0.5,11.4,42443.43,Barranquilla,10.9639,-74.7964
2024-07-26,29.7,25.1,26.9,8.3,15.8,23410.88,Barranquilla,10.9639,-74.7964
2024-07-27,29.7,24.9,26.7,9.7,10.0,18609.36,Barranquilla,10.9639,-74.7964
2024-07-28,31.8,25.6,28.5,0.6,22.5,41409.38,Barranquilla,10.9639,-74.7964
2024-07-29,31.7,25.7,29.1,0.0,25.2,42683.81,Barranquilla,10.9639,-74.7964
2024-07-30,32.1,27.3,29.3,0.0,24.2,40004.85,Barranquilla,10.9639,-74.7964
2024-07-31,31.6,25.6,28.5,4.6,14.2,42667.73,Barranquilla,10.9639,-74.7964
2024-08-01,32.3,24.9,27.8,5.3,17.9,40296.84,Barranquilla,10.9639,-74.7964
2024-08-02,32.3,24.5,27.4,0.8,13.1,42653.46,Barranquilla,10.9639,-74.7964
2024-08-03,32.0,25.3,27.3,1.3,11.8,23390.04,Barranquilla,10.9639,-74.7964
2024-08-04,30.5,25.1,27.6,2.1,11.7,30000.06,Barranquilla,10.9639,-74.7964
2024-08-05,30.9,24.1,27.5,17.9,13.0,32400.0,Barranquilla,10.9639,-74.7964
2024-08-06,29.1,24.1,26.1,24.2,11.6,25776.38,Barranquilla,10.9639,-74.7964
2024-08-07,31.1,24.1,26.7,6.6,8.3,29695.94,Barranquilla,10.9639,-74.7964
2024-08-08,30.7,23.9,27.2,3.4,13.7,33929.28,Barranquilla,10.9639,-74.7964
2024-08-09,31.2,25.4,28.1,3.1,17.9,41184.25,Barranquilla,10.9639,-74.7964
2024-08-10,30.7,24.8,27.5,1.8,15.2,36285.93,Barranquilla,10.9639,-74.7964
2024-08-11,30.8,24.4,27.2,1.1,14.3,33492.82,Barranquilla,10.9639,-74.7964
2024-08-12,31.9,24.1,28.0,0.0,14.5,42480.12,Barranquilla,10.9639,-74.7964
2024-08-13,31.9,25.4,27.9,0.2,16.8,40225.95,Barranquilla,10.9639,-74.7964
2024-08-14,31.8,25.8,28.5,0.3,10.8,39835.55,Barranquilla,10.9639,-74.7964
2024-08-15,31.8,27.0,29.0,0.0,15.5,42396.02,Barranquilla,10.9639,-74.7964
2024-08-16,32.7,26.4,28.9,4.4,13.0,37209.21,Barranquilla,10.9639,-74.7964
2024-08-17,32.1,25.3,28.0,7.0,11.2,36390.12,Barranquilla,10.9639,-74.7964
2024-08-18,33.0,25.9,28.7,0.5,13.7,41370.99,Barranquilla,10.9639,-74.7964
2024-08-19,32.3,25.9,29.1,0.0,17.8,42280.95,Barranquilla,10.9639,-74.7964
2024-08-20,31.1,26.0,28.5,1.5,15.1,26864.41,Barranquilla,10.9639,-74.7964
2024-08-21,32.1,26.0,28.7,1.7,17.1,30712.0,Barranquilla,10.9639,-74.7964
2024-08-22,32.3,25.7,28.3,1.5,13.1,35354.31,Barranquilla,10.9639,-74.7964
2024-08-23,32.2,25.6,27.7,6.4,11.8,30171.38,Barranquilla,10.9639,-74.7964
2024-08-24,29.9,25.3,26.8,5.3,11.2,13993.84,Barranquilla,10.9639,-74.7964
2024-08-25,31.1,23.7,26.4,17.1,16.8,17745.59,Barranquilla,10.9639,-74.7964
2024-08-26,29.1,23.4,25.7,9.5,11.0,19593.94,Barranquilla,10.9639,-74.7964
2024-08-27,31.1,23.0,27.3,0.0,14.6,39744.07,Barranquilla,10.9639,-74.7964
2024-08-28,32.1,24.9,28.6,0.9,22.9,40174.5,Barranquilla,10.9639,-74.7964
2024-08-29,32.3,25.3,29.1,0.0,19.1,41971.05,Barranquilla,10.9639,-74.7964
2024-08-30,32.2,25.3,28.5,0.6,13.8,41938.53,Barranquilla,10.9639,-74.7964
2024-08-31,32.7,25.1,27.8,4.6,10.8,29537.57,Barranquilla,10.9639,-74.7964
2024-09-01,31.9,23.5,26.9,4.9,16.1,30319.07,Barranquilla,10.9639,-74.7964
2024-09-02,31.2,23.9,27.4,2.7,15.5,39381.91,Barranquilla,10.9639,-74.7964
2024-09-03,32.1,24.7,27.6,17.4,13.6,28835.25,Barranquilla,10.9639,-74.7964
2024-09-04,32.2,25.1,27.8,9.9,13.3,39996.1,Barranquilla,10.9639,-74.7964
2024-09-05,33.6,24.7,28.1,1.3,13.7,40894.22,Barranquilla,10.9639,-74.7964
2024-09-06,30.9,24.9,27.5,8.1,11.6,27218.47,Barranquilla,10.9639,-74.7964
2024-09-07,29.2,24.8,26.7,6.0,7.8,15302.83,Barranquilla,10.9639,-74.7964
2024-09-08,31.1,26.0,28.1,1.0,12.2,25896.43,Barranquilla,10.9639,-74.7964
2024-09-09,32.4,25.0,28.3,5.0,13.6,37642.66,Barranquilla,10.9639,-74.7964
2024-09-10,32.8,25.2,28.7,3.8,12.9,39856.45,Barranquilla,10.9639,-74.7964
2024-09-11,32.4,26.1,28.3,4.9,13.0,36577.73,Barranquilla,10.9639,-74.7964
2024-09-12,30.3,24.4,26.9,26.7,12.7,27274.09,Barranquilla,10.9639,-74.7964
2024-09-13,31.9,24.2,27.7,1.2,9.4,35282.92,Barranquilla,10.9639,-74.7964
2024-09-14,32.5,25.9,28.4,6.6,10.1,39054.3,Barranquilla,10.9639,-74.7964
2024-09-15,33.0,25.5,29.1,0.6,13.5,41396.64,Barranquilla,10.9639,-74.7964
2024-09-16,33.2,26.0,29.0,7.1,12.3,31127.12,Barranquilla,10.9639,-74.7964
2024-09-17,31.7,25.6,27.8,2.6,13.8,35931.23,Barranquilla,10.9639,-74.7964
2024-09-18,32.6,24.8,28.9,0.1,12.9,41289.37,Barranquilla,10.9639,-74.7964
2024-09-19,34.2,24.7,28.5,14.3,14.0,37173.71,Barranquilla,10.9639,-74.7964
2024-09-20,31.0,23.9,26.3,20.7,11.6,30280.5,Barranquilla,10.9639,-74.7964
2024-09-21,31.0,24.0,26.3,20.8,8.9,24485.61,Barranquilla,10.9639,-74.7964
2024-09-22,29.2,23.8,26.0,22.7,11.5,23195.54,Barranquilla,10.9639,-74.7964
2024-09-23,32.2,23.2,27.3,2.9,11.0,39597.62,Barranquilla,10.9639,-74.7964
2024-09-24,32.7,24.7,27.9,8.7,8.4,40298.72,Barranquilla,10.9639,-74.7964
2024-09-25,30.4,24.7,26.8,10.0,12.8,28548.75,Barranquilla,10.9639,-74.7964
2024-09-26,30.1,24.1,26.4,11.8,13.1,39391.56,Barranquilla,10.9639,-74.7964
2024-09-27,30.6,23.7,26.7,9.7,11.7,30192.16,Barranquilla,10.9639,-74.7964
2024-09-28,30.4,24.7,26.8,18.0,13.9,14587.47,Barranquilla,10.9639,-74.7964
2024-09-29,28.6,23.6,25.5,1.6,13.5,9440.95,Barranquilla,10.9639,-74.7964
2024-09-30,29.6,22.1,25.8,0.3,12.3,26592.09,Barranquilla,10.9639,-74.7964
2024-10-01,30.7,24.0,27.0,2.3,11.5,40496.53,Barranquilla,10.9639,-74.7964
2024-10-02,31.0,23.1,26.7,5.4,10.6,40049.14,Barranquilla,10.9639,-74.7964
2024-10-03,31.6,24.8,28.0,1.9,9.9,40061.42,Barranquilla,10.9639,-74.7964
2024-10-04,32.1,25.6,28.4,5.7,15.9,31900.91,Barranquilla,10.9639,-74.7964
2024-10-05,31.6,24.3,26.8,4.7,17.0,33494.0,Barranquilla,10.9639,-74.7964
2024-10-06,31.0,23.7,26.3,11.2,14.3,30672.84,Barranquilla,10.9639,-74.7964
2024-10-07,30.9,23.6,25.7,17.8,9.9,25145.71,Barranquilla,10.9639,-74.7964
2024-10-08,30.2,23.5,26.0,14.6,9.2,34193.85,Barranquilla,10.9639,-74.7964
2024-10-09,29.9,23.2,26.3,11.4,9.3,32668.22,Barranquilla,10.9639,-74.7964
2024-10-10,29.8,24.2,26.4,30.0,14.8,32424.45,Barranquilla,10.9639,-74.7964
2024-10-11,30.8,23.7,26.7,11.1,10.0,30655.36,Barranquilla,10.9639,-74.7964
2024-10-12,32.3,24.2,28.1,3.5,13.7,36717.19,Barranquilla,10.9639,-74.7964
2024-10-13,32.4,25.5,28.5,2.1,14.9,39082.79,Barranquilla,10.9639,-74.7964
2024-10-14,31.9,25.0,27.9,2.2,16.5,36018.62,Barranquilla,10.9639,-74.7964
2024-10-15,29.5,25.1,27.1,2.7,13.8,13330.66,Barranquilla,10.9639,-74.7964
2024-10-16,28.6,23.8,26.2,3.5,10.9,9793.14,Barranquilla,10.9639,-74.7964
2024-10-17,30.9,24.3,27.5,7.5,9.3,39506.29,Barranquilla,10.9639,-74.7964
2024-10-18,32.5,24.9,28.5,0.7,15.2,39497.18,Barranquilla,10.9639,-74.7964
2024-10-19,31.5,24.8,27.3,8.6,13.9,29445.5,Barranquilla,10.9639,-74.7964
2024-10-20,31.5,24.5,27.0,4.8,9.8,36068.07,Barranquilla,10.9639,-74.7964
2024-10-21,30.4,23.5,26.0,21.5,14.2,35004.06,Barranquilla,10.9639,-74.7964
2024-10-22,29.9,23.9,25.9,13.3,12.3,32732.69,Barranquilla,10.9639,-74.7964
2024-10-23,30.8,23.8,26.7,2.6,8.7,38472.07,Barranquilla,10.9639,-74.7964
2024-10-24,31.6,25.3,28.0,1.8,11.5,36243.91,Barranquilla,10.9639,-74.7964
2024-10-25,32.5,25.3,28.8,0.6,17.3,37555.49,Barranquilla,10.9639,-74.7964
2024-10-26,31.5,25.5,28.6,1.2,23.5,38339.14,Barranquilla,10.9639,-74.7964
2024-10-27,32.0,25.6,28.9,2.9,25.7,38959.17,Barranquilla,10.9639,-74.7964
2024-10-28,30.3,25.4,27.9,1.9,16.1,36088.54,Barranquilla,10.9639,-74.7964
2024-10-29,32.8,25.6,28.7,0.9,15.7,33604.94,Barranquilla,10.9639,-74.7964
2024-10-30,31.4,25.5,28.3,9.3,14.5,37657.23,Barranquilla,10.9639,-74.7964
2024-10-31,30.1,24.0,26.5,4.4,13.7,30178.05,Barranquilla,10.9639,-74.7964
2024-11-01,26.5,24.0,24.9,23.9,7.8,2264.59,Barranquilla,10.9639,-74.7964
2024-11-02,27.1,23.5,25.2,22.3,13.3,958.97,Barranquilla,10.9639,-74.7964
2024-11-03,25.3,23.1,24.4,33.6,14.8,403.99,Barranquilla,10.9639,-74.7964
2024-11-04,29.0,23.6,25.9,1.8,20.4,32105.35,Barranquilla,10.9639,-74.7964
2024-11-05,30.6,22.5,26.3,4.0,10.2,38826.57,Barranquilla,10.9639,-74.7964
2024-11-06,30.6,24.3,27.0,5.3,11.6,38661.54,Barranquilla,10.9639,-74.7964
2024-11-07,29.2,23.7,26.1,2.7,9.4,11560.19,Barranquilla,10.9639,-74.7964
2024-11-08,27.5,23.3,25.3,16.4,11.8,4064.08,Barranquilla,10.9639,-74.7964
2024-11-09,28.5,22.3,24.8,22.5,15.5,20137.73,Barranquilla,10.9639,-74.7964
2024-11-10,30.4,23.0,25.4,14.6,13.3,37671.99,Barranquilla,10.9639,-74.7964
2024-11-11,28.7,23.1,25.5,13.0,14.8,32919.66,Barranquilla,10.9639,-74.7964
2024-11-12,30.4,21.7,25.4,10.3,9.9,33666.05,Barranquilla,10.9639,-74.7964
2024-11-13,30.3,23.1,25.7,13.8,9.3,35754.48,Barranquilla,10.9639,-74.7964
2024-11-14,30.5,23.0,25.6,16.4,9.4,28607.83,Barranquilla,10.9639,-74.7964
2024-11-15,30.5,23.1,26.4,2.7,7.3,38593.65,Barranquilla,10.9639,-74.7964
2024-11-16,30.9,23.3,26.6,4.5,7.9,38567.52,Barranquilla,10.9639,-74.7964
2024-11-17,30.4,24.3,26.4,8.0,9.9,38540.86,Barranquilla,10.9639,-74.7964
2024-11-18,30.5,23.5,26.7,1.2,12.0,38513.72,Barranquilla,10.9639,-74.7964
2024-11-19,31.8,24.1,26.8,4.9,10.1,38112.05,Barranquilla,10.9639,-74.7964
2024-11-20,30.9,22.6,25.7,8.6,9.2,36063.89,Barranquilla,10.9639,-74.7964
2024-11-21,30.1,23.5,26.1,4.5,7.3,28983.95,Barranquilla,10.9639,-74.7964
2024-11-22,30.7,23.2,26.4,13.7,9.8,36519.38,Barranquilla,10.9639,-74.7964
2024-11-23,30.5,22.7,25.9,5.9,8.6,34745.2,Barranquilla,10.9639,-74.7964
2024-11-24,32.1,23.0,26.9,10.9,7.9,36530.55,Barranquilla,10.9639,-74.7964
2024-11-25,32.3,24.7,27.3,2.5,10.0,36535.88,Barranquilla,10.9639,-74.7964
2024-11-26,30.5,23.9,26.6,11.3,9.5,23607.7,Barranquilla,10.9639,-74.7964
2024-11-27,29.9,24.0,26.1,16.9,8.4,17256.37,Barranquilla,10.9639,-74.7964
2024-11-28,30.9,23.3,26.3,2.8,11.4,37830.09,Barranquilla,10.9639,-74.7964
2024-11-29,31.1,23.5,26.9,6.2,7.5,36442.23,Barranquilla,10.9639,-74.7964
2024-11-30,32.0,24.8,28.0,0.1,13.2,36812.41,Barranquilla,10.9639,-74.7964
2024-12-01,32.7,25.6,28.6,1.2,15.2,37580.89,Barranquilla,10.9639,-74.7964
2024-12-02,30.7,25.5,27.8,1.1,17.1,32332.35,Barranquilla,10.9639,-74.7964
2024-12-03,31.4,25.0,27.8,1.5,21.7,37323.66,Barranquilla,10.9639,-74.7964
2024-12-04,32.4,24.4,28.2,0.7,21.7,38107.29,Barranquilla,10.9639,-74.7964
2024-12-05,31.4,25.3,28.0,0.0,18.9,38140.0,Barranquilla,10.9639,-74.7964
2024-12-06,31.6,25.5,28.4,0.1,16.0,38106.35,Barranquilla,10.9639,-74.7964
2024-12-07,31.8,24.1,27.6,0.2,18.9,38072.47,Barranquilla,10.9639,-74.7964
2024-12-08,32.3,23.9,27.9,0.0,18.3,38109.41,Barranquilla,10.9639,-74.7964
2024-12-09,32.3,24.6,28.4,0.0,17.8,38076.61,Barranquilla,10.9639,-74.7964
2024-12-10,32.3,25.9,28.6,0.0,19.8,38117.5,Barranquilla,10.9639,-74.7964
2024-12-11,32.3,23.4,28.0,0.0,20.3,38086.19,Barranquilla,10.9639,-74.7964
2024-12-12,32.0,26.1,28.1,0.0,22.4,37227.86,Barranquilla,10.9639,-74.7964
2024-12-13,30.5,25.5,27.5,0.0,25.8,38102.02,Barranquilla,10.9639,-74.7964
2024-12-14,31.5,25.7,27.8,0.0,25.3,38072.91,Barranquilla,10.9639,-74.7964
2024-12-15,33.5,25.0,28.0,0.4,16.2,38044.23,Barranquilla,10.9639,-74.7964
2024-12-16,33.9,24.4,28.2,0.0,17.7,37637.31,Barranquilla,10.9639,-74.7964
2024-12-17,33.2,24.8,28.2,0.5,20.4,35397.68,Barranquilla,10.9639,-74.7964
2024-12-18,34.0,25.9,28.9,0.0,14.9,37451.18,Barranquilla,10.9639,-74.7964
2024-12-19,33.5,26.4,29.3,0.0,16.1,36000.0,Barranquilla,10.9639,-74.7964
2024-12-20,33.7,25.6,28.4,1.4,14.7,30161.79,Barranquilla,10.9639,-74.7964
2024-12-21,34.0,25.6,28.4,0.7,12.3,34665.7,Barranquilla,10.9639,-74.7964
2024-12-22,32.0,24.0,27.2,13.0,10.2,21914.13,Barranquilla,10.9639,-74.7964
2024-12-23,30.2,24.8,27.0,1.5,21.0,29617.41,Barranquilla,10.9639,-74.7964
2024-12-24,31.7,24.8,27.5,0.2,8.8,28800.0,Barranquilla,10.9639,-74.7964
2024-12-25,31.3,24.4,27.4,0.5,14.6,36678.6,Barranquilla,10.9639,-74.7964
2024-12-26,32.2,24.2,27.5,1.3,11.5,35715.38,Barranquilla,10.9639,-74.7964
2024-12-27,29.2,24.0,26.0,7.8,10.3,20559.07,Barranquilla,10.9639,-74.7964
2024-12-28,30.8,24.1,26.4,3.3,11.2,24239.51,Barranquilla,10.9639,-74.7964
2024-12-29,30.7,23.9,26.7,0.8,11.5,36692.2,Barranquilla,10.9639,-74.7964
2024-12-30,30.8,24.0,26.5,2.0,11.8,29258.96,Barranquilla,10.9639,-74.7964
2024-12-31,29.8,24.7,26.7,0.0,17.0,19802.05,Barranquilla,10.9639,-74.7964
2023-01-01,30.8,22.2,25.8,4.9,13.2,37624.41,Cartagena,10.391,-75.4794
2023-01-02,30.5,22.0,25.6,2.1,14.5,37531.7,Cartagena,10.391,-75.4794
2023-01-03,29.4,22.5,25.3,3.0,14.8,37377.84,Cartagena,10.391,-75.4794
2023-01-04,31.2,22.6,25.9,0.4,17.3,38217.09,Cartagena,10.391,-75.4794
2023-01-05,30.6,21.7,26.2,0.6,15.9,38249.11,Cartagena,10.391,-75.4794
2023-01-06,32.7,21.7,26.5,0.9,14.8,38281.16,Cartagena,10.391,-75.4794
2023-01-07,32.6,22.7,26.7,0.8,14.0,37998.74,Cartagena,10.391,-75.4794
2023-01-08,32.2,23.4,26.8,1.5,18.4,37676.43,Cartagena,10.391,-75.4794
2023-01-09,31.8,23.2,26.3,5.2,11.7,37317.4,Cartagena,10.391,-75.4794
2023-01-10,29.4,23.1,25.4,6.9,14.3,32217.25,Cartagena,10.391,-75.4794
2023-01-11,29.5,22.6,25.3,9.7,15.2,33952.89,Cartagena,10.391,-75.4794
2023-01-12,29.8,23.3,26.2,0.6,15.0,38249.65,Cartagena,10.391,-75.4794
2023-01-13,30.5,22.7,25.9,4.9,11.8,35120.97,Cartagena,10.391,-75.4794
2023-01-14,29.9,24.3,26.3,1.0,19.0,34956.57,Cartagena,10.391,-75.4794
2023-01-15,29.8,23.8,26.2,1.4,23.6,38347.0,Cartagena,10.391,-75.4794
2023-01-16,31.4,23.7,26.4,0.0,19.8,38377.99,Cartagena,10.391,-75.4794
2023-01-17,31.5,21.8,26.2,0.0,18.4,38408.12,Cartagena,10.391,-75.4794
2023-01-18,31.8,21.7,26.1,0.0,18.1,34749.06,Cartagena,10.391,-75.4794
2023-01-19,31.2,22.1,26.2,1.0,15.1,38397.5,Cartagena,10.391,-75.4794
2023-01-20,31.5,22.2,26.2,0.2,19.4,38496.2,Cartagena,10.391,-75.4794
2023-01-21,30.6,21.3,25.8,0.0,13.1,38525.08,Cartagena,10.391,-75.4794
2023-01-22,32.6,21.7,26.3,0.4,16.7,38553.65,Cartagena,10.391,-75.4794
2023-01-23,33.0,22.8,27.0,0.0,19.7,38581.9,Cartagena,10.391,-75.4794
2023-01-24,33.8,23.2,27.8,0.0,23.0,36631.27,Cartagena,10.391,-75.4794
2023-01-25,33.5,23.3,27.6,0.0,23.0,38568.87,Cartagena,10.391,-75.4794
2023-01-26,33.9,22.5,27.1,0.0,25.9,38595.9,Cartagena,10.391,-75.4794
2023-01-27,31.6,22.1,26.4,0.0,21.5,38690.93,Cartagena,10.391,-75.4794
2023-01-28,32.6,22.6,26.5,0.0,22.4,38716.99,Cartagena,10.391,-75.4794
2023-01-29,31.9,20.7,26.0,0.0,20.9,38811.34,Cartagena,10.391,-75.4794
2023-01-30,31.5,20.0,25.7,0.0,20.1,38836.52,Cartagena,10.391,-75.4794
2023-01-31,32.9,20.8,25.9,0.0,25.6,38791.75,Cartagena,10.391,-75.4794
2023-02-01,30.5,20.4,25.5,0.0,25.1,38815.38,Cartagena,10.391,-75.4794
2023-02-02,32.3,21.4,26.2,0.0,23.9,38838.3,Cartagena,10.391,-75.4794
2023-02-03,32.1,21.6,26.1,0.0,19.4,38931.05,Cartagena,10.391,-75.4794
2023-02-04,33.2,21.4,26.5,0.0,24.3,38881.89,Cartagena,10.391,-75.4794
2023-02-05,32.7,22.6,27.2,0.2,21.4,38770.64,Cartagena,10.391,-75.4794
2023-02-06,34.2,23.2,28.0,0.0,24.5,38922.15,Cartagena,10.391,-75.4794
2023-02-07,32.8,23.5,27.9,0.0,25.2,38940.98,Cartagena,10.391,-75.4794
2023-02-08,32.9,23.5,27.9,0.2,18.7,38958.99,Cartagena,10.391,-75.4794
2023-02-09,32.3,22.9,27.6,0.0,15.8,38976.18,Cartagena,10.391,-75.4794
2023-02-10,32.5,22.7,27.6,0.0,14.8,38992.53,Cartagena,10.391,-75.4794
2023-02-11,33.0,23.0,27.6,0.0,18.5,39084.08,Cartagena,10.391,-75.4794
2023-02-12,33.9,22.8,27.3,0.2,23.0,39099.71,Cartagena,10.391,-75.4794
2023-02-13,33.8,23.7,27.4,0.5,26.7,39114.54,Cartagena,10.391,-75.4794
2023-02-14,33.5,23.8,27.4,0.8,22.1,39049.73,Cartagena,10.391,-75.4794
2023-02-15,33.4,23.4,27.4,1.0,22.4,39062.0,Cartagena,10.391,-75.4794
2023-02-16,32.8,23.5,27.8,0.7,18.1,39154.4,Cartagena,10.391,-75.4794
2023-02-17,33.3,22.8,27.2,0.1,20.5,39248.16,Cartagena,10.391,-75.4794
2023-02-18,32.2,23.0,27.2,0.3,24.2,39260.24,Cartagena,10.391,-75.4794
2023-02-19,33.4,22.9,27.0,0.0,26.3,39355.75,Cartagena,10.391,-75.4794
2023-02-20,32.7,21.3,26.8,0.0,23.4,39452.77,Cartagena,10.391,-75.4794
2023-02-21,33.0,21.2,26.4,0.0,23.0,39378.52,Cartagena,10.391,-75.4794
2023-02-22,34.2,21.9,26.8,0.0,25.7,39388.87,Cartagena,10.391,-75.4794
2023-02-23,32.8,22.0,27.2,0.0,24.1,39132.64,Cartagena,10.391,-75.4794
2023-02-24,33.3,22.7,26.8,0.0,28.0,39497.28,Cartagena,10.391,-75.4794
2023-02-25,33.7,22.4,26.7,0.0,26.5,39506.75,Cartagena,10.391,-75.4794
2023-02-26,34.4,21.8,27.1,0.0,26.4,39607.57,Cartagena,10.391,-75.4794
2023-02-27,34.6,21.4,27.1,0.0,26.0,39523.61,Cartagena,10.391,-75.4794
2023-02-28,35.2,22.1,27.7,0.0,23.6,39530.67,Cartagena,10.391,-75.4794
2023-03-01,35.5,22.9,28.0,0.0,25.3,39632.12,Cartagena,10.391,-75.4794
2023-03-02,35.6,23.5,28.1,0.0,25.3,39638.45,Cartagena,10.391,-75.4794
2023-03-03,36.3,23.2,28.5,0.0,26.0,39741.6,Cartagena,10.391,-75.4794
2023-03-04,33.7,24.0,28.0,1.6,15.8,39648.47,Cartagena,10.391,-75.4794
2023-03-05,32.4,24.1,27.6,1.5,26.0,39552.15,Cartagena,10.391,-75.4794
2023-03-06,32.7,24.1,27.4,0.9,26.3,38295.96,Cartagena,10.391,-75.4794
2023-03-07,33.9,22.6,27.2,0.5,26.8,39452.52,Cartagena,10.391,-75.4794
2023-03-08,31.7,23.3,26.8,0.6,20.2,39555.29,Cartagena,10.391,-75.4794
2023-03-09,31.8,23.6,26.4,0.6,26.4,39659.77,Cartagena,10.391,-75.4794
2023-03-10,32.3,22.3,26.4,0.1,21.0,39977.88,Cartagena,10.391,-75.4794
2023-03-11,31.3,22.3,26.3,0.2,17.5,39445.47,Cartagena,10.391,-75.4794
2023-03-12,32.1,21.8,26.4,0.0,17.7,39125.33,Cartagena,10.391,-75.4794
2023-03-13,31.5,22.5,26.6,0.0,16.4,36183.91,Cartagena,10.391,-75.4794
2023-03-14,33.4,23.3,27.1,7.1,16.9,37152.75,Cartagena,10.391,-75.4794
2023-03-15,30.7,23.9,26.3,4.1,14.3,18761.86,Cartagena,10.391,-75.4794
2023-03-16,29.6,22.9,25.3,6.7,13.6,24915.82,Cartagena,10.391,-75.4794
2023-03-17,31.4,22.9,26.3,0.8,14.2,29537.3,Cartagena,10.391,-75.4794
2023-03-18,31.4,23.2,26.6,2.6,10.8,36503.13,Cartagena,10.391,-75.4794
2023-03-19,31.6,23.2,26.8,3.4,14.5,37267.18,Cartagena,10.391,-75.4794
2023-03-20,31.7,22.8,27.0,2.9,14.8,40339.48,Cartagena,10.391,-75.4794
2023-03-21,32.4,22.8,27.0,1.7,19.7,40811.5,Cartagena,10.391,-75.4794
2023-03-22,33.0,23.6,27.6,0.1,23.4,41053.62,Cartagena,10.391,-75.4794
2023-03-23,32.4,21.7,27.0,0.1,20.6,41179.49,Cartagena,10.391,-75.4794
2023-03-24,33.9,22.4,27.2,0.4,23.6,41186.21,Cartagena,10.391,-75.4794
2023-03-25,34.4,22.6,27.6,0.3,23.4,41313.9,Cartagena,10.391,-75.4794
2023-03-26,34.3,23.2,27.9,0.3,21.7,41358.44,Cartagena,10.391,-75.4794
2023-03-27,36.0,23.6,28.4,0.1,30.1,41392.61,Cartagena,10.391,-75.4794
2023-03-28,35.1,24.2,28.4,0.6,23.4,41426.68,Cartagena,10.391,-75.4794
2023-03-29,33.7,23.5,28.0,1.8,21.8,41460.62,Cartagena,10.391,-75.4794
2023-03-30,35.6,22.8,27.8,0.7,29.0,41494.41,Cartagena,10.391,-75.4794
2023-03-31,35.4,23.5,28.1,0.6,26.6,41528.04,Cartagena,10.391,-75.4794
2023-04-01,34.7,23.7,28.1,0.7,25.6,40072.75,Cartagena,10.391,-75.4794
2023-04-02,34.7,23.2,28.0,0.3,24.6,41594.68,Cartagena,10.391,-75.4794
2023-04-03,35.2,24.4,28.6,0.5,26.2,41627.66,Cartagena,10.391,-75.4794
2023-04-04,36.2,24.0,29.1,0.8,24.1,41660.39,Cartagena,10.391,-75.4794
2023-04-05,34.8,23.9,28.5,2.3,21.7,41209.57,Cartagena,10.391,-75.4794
2023-04-06,33.2,23.7,27.6,2.6,20.5,41300.75,Cartagena,10.391,-75.4794
2023-04-07,33.7,23.7,27.4,1.4,20.1,39281.15,Cartagena,10.391,-75.4794
2023-04-08,33.2,23.2,27.1,1.4,20.0,41788.2,Cartagena,10.391,-75.4794
2023-04-09,33.6,23.3,27.8,1.4,17.5,41819.43,Cartagena,10.391,-75.4794
2023-04-10,33.9,24.3,27.9,7.0,17.3,41850.59,Cartagena,10.391,-75.4794
2023-04-11,32.5,24.4,27.5,6.8,16.6,34524.41,Cartagena,10.391,-75.4794
2023-04-12,32.9,24.5,27.8,5.5,20.1,28048.3,Cartagena,10.391,-75.4794
2023-04-13,33.3,24.1,27.9,1.5,19.5,41943.46,Cartagena,10.391,-75.4794
2023-04-14,34.1,24.0,28.3,1.2,24.2,41974.14,Cartagena,10.391,-75.4794
2023-04-15,32.8,24.4,27.9,3.6,16.5,42004.66,Cartagena,10.391,-75.4794
2023-04-16,32.5,24.3,27.1,3.6,15.7,21467.0,Cartagena,10.391,-75.4794
2023-04-17,31.6,23.4,26.5,7.1,12.3,32768.98,Cartagena,10.391,-75.4794
2023-04-18,31.7,23.7,26.8,2.3,14.3,34276.89,Cartagena,10.391,-75.4794
